location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,pop
102,United States,3,Both,5,1 to 4,2016,15671220.5
102,United States,1,Male,6,5 to 9,2014,10471268.56
102,United States,2,Female,6,5 to 9,2014,10035823.24
102,United States,3,Both,6,5 to 9,2014,20507091.8
102,United States,1,Male,6,5 to 9,2015,10489188.46
102,United States,2,Female,6,5 to 9,2015,10053644.53
102,United States,3,Both,6,5 to 9,2015,20542832.99
102,United States,1,Male,6,5 to 9,2016,10507208.99
102,United States,2,Female,6,5 to 9,2016,10071542.97
102,United States,3,Both,6,5 to 9,2016,20578751.96
102,United States,1,Male,7,10 to 14,2014,10532682.62
102,United States,2,Female,7,10 to 14,2014,10103900.38
102,United States,3,Both,7,10 to 14,2014,20636583
102,United States,1,Male,7,10 to 14,2015,10527629.89
102,United States,2,Female,7,10 to 14,2015,10108287.1
102,United States,3,Both,7,10 to 14,2015,20635916.99
102,United States,1,Male,7,10 to 14,2016,10522665.04
102,United States,2,Female,7,10 to 14,2016,10112722.65
102,United States,3,Both,7,10 to 14,2016,20635387.69
102,United States,1,Male,8,15 to 19,2014,10784773.44
102,United States,2,Female,8,15 to 19,2014,10287242.18
102,United States,3,Both,8,15 to 19,2014,21072015.62
102,United States,1,Male,8,15 to 19,2015,10710861.33
102,United States,2,Female,8,15 to 19,2015,10235775.39
102,United States,3,Both,8,15 to 19,2015,20946636.72
102,United States,1,Male,8,15 to 19,2016,10637930.66
102,United States,2,Female,8,15 to 19,2016,10184903.33
102,United States,3,Both,8,15 to 19,2016,20822833.99
102,United States,1,Male,9,20 to 24,2014,11680890.63
102,United States,2,Female,9,20 to 24,2014,11111990.23
102,United States,3,Both,9,20 to 24,2014,22792880.86
102,United States,1,Male,9,20 to 24,2015,11786506.85
102,United States,2,Female,9,20 to 24,2015,11188124.03
102,United States,3,Both,9,20 to 24,2015,22974630.88
102,United States,1,Male,9,20 to 24,2016,11892317.38
102,United States,2,Female,9,20 to 24,2016,11264579.1
102,United States,3,Both,9,20 to 24,2016,23156896.48
102,United States,1,Male,10,25 to 29,2014,11144052.73
102,United States,2,Female,10,25 to 29,2014,10808714.85
102,United States,3,Both,10,25 to 29,2014,21952767.58
102,United States,1,Male,10,25 to 29,2015,11283855.46
102,United States,2,Female,10,25 to 29,2015,10911128.91
102,United States,3,Both,10,25 to 29,2015,22194984.37
102,United States,1,Male,10,25 to 29,2016,11423657.22
102,United States,2,Female,10,25 to 29,2016,11013541.99
102,United States,3,Both,10,25 to 29,2016,22437199.21
102,United States,1,Male,11,30 to 34,2014,10778091.79
102,United States,2,Female,11,30 to 34,2014,10691308.59
102,United States,3,Both,11,30 to 34,2014,21469400.38
102,United States,1,Male,11,30 to 34,2015,10938166.02
102,United States,2,Female,11,30 to 34,2015,10837765.62
102,United States,3,Both,11,30 to 34,2015,21775931.64
102,United States,1,Male,11,30 to 34,2016,11098241.2
102,United States,2,Female,11,30 to 34,2016,10984222.65
102,United States,3,Both,11,30 to 34,2016,22082463.85
102,United States,1,Male,12,35 to 39,2014,9947664.07
102,United States,2,Female,12,35 to 39,2014,9991038.08
102,United States,3,Both,12,35 to 39,2014,19938702.15
102,United States,1,Male,12,35 to 39,2015,10037798.83
102,United States,2,Female,12,35 to 39,2015,10070007.81
102,United States,3,Both,12,35 to 39,2015,20107806.64
102,United States,1,Male,12,35 to 39,2016,10128029.29
102,United States,2,Female,12,35 to 39,2016,10149005.87
102,United States,3,Both,12,35 to 39,2016,20277035.16
102,United States,1,Male,13,40 to 44,2014,10198959.97
102,United States,2,Female,13,40 to 44,2014,10350728.51
102,United States,3,Both,13,40 to 44,2014,20549688.48
102,United States,1,Male,13,40 to 44,2015,10132595.71
102,United States,2,Female,13,40 to 44,2015,10289356.44
102,United States,3,Both,13,40 to 44,2015,20421952.15
102,United States,1,Male,13,40 to 44,2016,10068475.59
102,United States,2,Female,13,40 to 44,2016,10230029.3
102,United States,3,Both,13,40 to 44,2016,20298504.89
102,United States,1,Male,14,45 to 49,2014,10374071.29
102,United States,2,Female,14,45 to 49,2014,10572835.93
102,United States,3,Both,14,45 to 49,2014,20946907.22
102,United States,1,Male,14,45 to 49,2015,10231666.01
102,United States,2,Female,14,45 to 49,2015,10413879.89
102,United States,3,Both,14,45 to 49,2015,20645545.9
102,United States,1,Male,14,45 to 49,2016,10092753.89
102,United States,2,Female,14,45 to 49,2016,10258786.12
102,United States,3,Both,14,45 to 49,2016,20351540.01
102,United States,1,Male,15,50 to 54,2014,11034415.04
102,United States,2,Female,15,50 to 54,2014,11452858.4
102,United States,3,Both,15,50 to 54,2014,22487273.44
102,United States,1,Male,15,50 to 54,2015,11034375.98
102,United States,2,Female,15,50 to 54,2015,11449366.21
102,United States,3,Both,15,50 to 54,2015,22483742.19
102,United States,1,Male,15,50 to 54,2016,11034499.03
102,United States,2,Female,15,50 to 54,2016,11446069.33
102,United States,3,Both,15,50 to 54,2016,22480568.36
102,United States,1,Male,16,55 to 59,2014,10423490.24
102,United States,2,Female,16,55 to 59,2014,11051715.82
102,United States,3,Both,16,55 to 59,2014,21475206.06
102,United States,1,Male,16,55 to 59,2015,10614987.3
102,United States,2,Female,16,55 to 59,2015,11242989.25
102,United States,3,Both,16,55 to 59,2015,21857976.55
102,United States,1,Male,16,55 to 59,2016,10806483.4
102,United States,2,Female,16,55 to 59,2016,11434260.75
102,United States,3,Both,16,55 to 59,2016,22240744.15
102,United States,1,Male,17,60 to 64,2014,8864010.74
102,United States,2,Female,17,60 to 64,2014,9680006.83
102,United States,3,Both,17,60 to 64,2014,18544017.57
102,United States,1,Male,17,60 to 64,2015,9035513.68
102,United States,2,Female,17,60 to 64,2015,9885561.52
102,United States,3,Both,17,60 to 64,2015,18921075.2
102,United States,1,Male,17,60 to 64,2016,9207016.6
102,United States,2,Female,17,60 to 64,2016,10091119.14
102,United States,3,Both,17,60 to 64,2016,19298135.74
102,United States,1,Male,18,65 to 69,2014,7227609.37
102,United States,2,Female,18,65 to 69,2014,8061930.17
102,United States,3,Both,18,65 to 69,2014,15289539.54
102,United States,1,Male,18,65 to 69,2015,7556346.18
102,United States,2,Female,18,65 to 69,2015,8422411.13
102,United States,3,Both,18,65 to 69,2015,15978757.31
102,United States,1,Male,18,65 to 69,2016,7885082.03
102,United States,2,Female,18,65 to 69,2016,8782890.63
102,United States,3,Both,18,65 to 69,2016,16667972.66
102,United States,1,Male,19,70 to 74,2014,5068655.76
102,United States,2,Female,19,70 to 74,2014,5943707.52
102,United States,3,Both,19,70 to 74,2014,11012363.28
102,United States,1,Male,19,70 to 74,2015,5272543.45
102,United States,2,Female,19,70 to 74,2015,6171237.79
102,United States,3,Both,19,70 to 74,2015,11443781.24
102,United States,1,Male,19,70 to 74,2016,5476431.14
102,United States,2,Female,19,70 to 74,2016,6398767.09
102,United States,3,Both,19,70 to 74,2016,11875198.23
102,United States,1,Male,20,75 to 79,2014,3478662.6
102,United States,2,Female,20,75 to 79,2014,4381041.51
102,United States,3,Both,20,75 to 79,2014,7859704.11
102,United States,1,Male,20,75 to 79,2015,3555765.88
102,United States,2,Female,20,75 to 79,2015,4451003.91
102,United States,3,Both,20,75 to 79,2015,8006769.79
102,United States,1,Male,20,75 to 79,2016,3632868.65
102,United States,2,Female,20,75 to 79,2016,4520966.31
102,United States,3,Both,20,75 to 79,2016,8153834.96
102,United States,1,Male,22,All Ages,2014,156426891.8
102,United States,2,Female,22,All Ages,2014,161357262.2
102,United States,3,Both,22,All Ages,2014,317784154
102,United States,1,Male,22,All Ages,2015,157680576.5
102,United States,2,Female,22,All Ages,2015,162588488.9
102,United States,3,Both,22,All Ages,2015,320269065.4
102,United States,1,Male,22,All Ages,2016,158991829.2
102,United States,2,Female,22,All Ages,2016,163875199.9
102,United States,3,Both,22,All Ages,2016,322867029.1
102,United States,1,Male,23,5-14 years,2014,21003951.18
102,United States,2,Female,23,5-14 years,2014,20139723.62
102,United States,3,Both,23,5-14 years,2014,41143674.8
102,United States,1,Male,23,5-14 years,2015,21016818.35
102,United States,2,Female,23,5-14 years,2015,20161931.63
102,United States,3,Both,23,5-14 years,2015,41178749.98
102,United States,1,Male,23,5-14 years,2016,21029874.03
102,United States,2,Female,23,5-14 years,2016,20184265.62
102,United States,3,Both,23,5-14 years,2016,41214139.65
102,United States,1,Male,24,15-49 years,2014,74908503.92
102,United States,2,Female,24,15-49 years,2014,73813858.37
102,United States,3,Both,24,15-49 years,2014,148722362.3
102,United States,1,Male,24,15-49 years,2015,75121450.21
102,United States,2,Female,24,15-49 years,2015,73946038.09
102,United States,3,Both,24,15-49 years,2015,149067488.3
102,United States,1,Male,24,15-49 years,2016,75341405.23
102,United States,2,Female,24,15-49 years,2016,74085068.36
102,United States,3,Both,24,15-49 years,2016,149426473.6
102,United States,1,Male,25,50-69 years,2014,37549525.39
102,United States,2,Female,25,50-69 years,2014,40246511.22
102,United States,3,Both,25,50-69 years,2014,77796036.61
102,United States,1,Male,25,50-69 years,2015,38241223.14
102,United States,2,Female,25,50-69 years,2015,41000328.11
102,United States,3,Both,25,50-69 years,2015,79241551.25
102,United States,1,Male,25,50-69 years,2016,38933081.06
102,United States,2,Female,25,50-69 years,2016,41754339.85
102,United States,3,Both,25,50-69 years,2016,80687420.91
102,United States,1,Male,26,70+ years,2014,12928187.04
102,United States,2,Female,26,70+ years,2014,17569097.93
102,United States,3,Both,26,70+ years,2014,30497284.97
102,United States,1,Male,26,70+ years,2015,13279531.8
102,United States,2,Female,26,70+ years,2015,17906800.47
102,United States,3,Both,26,70+ years,2015,31186332.27
102,United States,1,Male,26,70+ years,2016,13630883.66
102,United States,2,Female,26,70+ years,2016,18244793.78
102,United States,3,Both,26,70+ years,2016,31875677.44
102,United States,1,Male,28,<1 year,2014,2008997.31
102,United States,2,Female,28,<1 year,2014,1918590.07
102,United States,3,Both,28,<1 year,2014,3927587.38
102,United States,1,Male,28,<1 year,2015,2020239.53
102,United States,2,Female,28,<1 year,2015,1929311.56
102,United States,3,Both,28,<1 year,2015,3949551.09
102,United States,1,Male,28,<1 year,2016,2042014.74
102,United States,2,Female,28,<1 year,2016,1950082.26
102,United States,3,Both,28,<1 year,2016,3992097
102,United States,1,Male,30,80 to 84,2014,2355165.53
102,United States,2,Female,30,80 to 84,2014,3350898.69
102,United States,3,Both,30,80 to 84,2014,5706064.22
102,United States,1,Male,30,80 to 84,2015,2361122.56
102,United States,2,Female,30,80 to 84,2015,3326192.38
102,United States,3,Both,30,80 to 84,2015,5687314.94
102,United States,1,Male,30,80 to 84,2016,2367087.4
102,United States,2,Female,30,80 to 84,2016,3301774.66
102,United States,3,Both,30,80 to 84,2016,5668862.06
102,United States,1,Male,31,85 to 89,2014,1381926.74
102,United States,2,Female,31,85 to 89,2014,2360777.34
102,United States,3,Both,31,85 to 89,2014,3742704.08
102,United States,1,Male,31,85 to 89,2015,1410320.92
102,United States,2,Female,31,85 to 89,2015,2375461.18
102,United States,3,Both,31,85 to 89,2015,3785782.1
102,United States,1,Male,31,85 to 89,2016,1438714.73
102,United States,2,Female,31,85 to 89,2016,2390148.2
102,United States,3,Both,31,85 to 89,2016,3828862.93
102,United States,1,Male,32,90 to 94,2014,532912.59
102,United States,2,Female,32,90 to 94,2014,1162697.5
102,United States,3,Both,32,90 to 94,2014,1695610.09
102,United States,1,Male,32,90 to 94,2015,561787.12
102,United States,2,Female,32,90 to 94,2015,1200560.79
102,United States,3,Both,32,90 to 94,2015,1762347.91
102,United States,1,Male,32,90 to 94,2016,590661.69
102,United States,2,Female,32,90 to 94,2016,1238424.08
102,United States,3,Both,32,90 to 94,2016,1829085.77
102,United States,1,Male,158,<20 years,2014,41825448.92
102,United States,2,Female,158,<20 years,2014,40015036.86
102,United States,3,Both,158,<20 years,2014,81840485.78
102,United States,1,Male,158,<20 years,2015,41749232.7
102,United States,2,Female,158,<20 years,2015,39971097.59
102,United States,3,Both,158,<20 years,2015,81720330.29
102,United States,1,Male,158,<20 years,2016,41724389.94
102,United States,2,Female,158,<20 years,2016,39975901.2
102,United States,3,Both,158,<20 years,2016,81700291.14
102,United States,1,Male,159,10-24 years,2014,32998346.69
102,United States,2,Female,159,10-24 years,2014,31503132.79
102,United States,3,Both,159,10-24 years,2014,64501479.48
102,United States,1,Male,159,10-24 years,2015,33024998.07
102,United States,2,Female,159,10-24 years,2015,31532186.52
102,United States,3,Both,159,10-24 years,2015,64557184.59
102,United States,1,Male,159,10-24 years,2016,33052913.08
102,United States,2,Female,159,10-24 years,2016,31562205.08
102,United States,3,Both,159,10-24 years,2016,64615118.16
102,United States,1,Male,235,95 plus,2014,110863.82
102,United States,2,Female,235,95 plus,2014,369975.37
102,United States,3,Both,235,95 plus,2014,480839.19
102,United States,1,Male,235,95 plus,2015,117991.87
102,United States,2,Female,235,95 plus,2015,382344.42
102,United States,3,Both,235,95 plus,2015,500336.29
102,United States,1,Male,235,95 plus,2016,125120.05
102,United States,2,Female,235,95 plus,2016,394713.44
102,United States,3,Both,235,95 plus,2016,519833.49
103,Latin America and Caribbean,1,Male,1,Under 5,2014,25736110.52
103,Latin America and Caribbean,2,Female,1,Under 5,2014,24608254.15
103,Latin America and Caribbean,3,Both,1,Under 5,2014,50344364.67
103,Latin America and Caribbean,1,Male,1,Under 5,2015,25575326.17
103,Latin America and Caribbean,2,Female,1,Under 5,2015,24451098.63
103,Latin America and Caribbean,3,Both,1,Under 5,2015,50026424.8
103,Latin America and Caribbean,1,Male,1,Under 5,2016,25361676.8
103,Latin America and Caribbean,2,Female,1,Under 5,2016,24243316.5
103,Latin America and Caribbean,3,Both,1,Under 5,2016,49604993.31
103,Latin America and Caribbean,1,Male,2,Early Neonatal,2014,98515.7389
103,Latin America and Caribbean,2,Female,2,Early Neonatal,2014,93884.22706
103,Latin America and Caribbean,3,Both,2,Early Neonatal,2014,192399.966
103,Latin America and Caribbean,1,Male,2,Early Neonatal,2015,96861.59092
103,Latin America and Caribbean,2,Female,2,Early Neonatal,2015,92305.40061
103,Latin America and Caribbean,3,Both,2,Early Neonatal,2015,189166.9915
103,Latin America and Caribbean,1,Male,2,Early Neonatal,2016,96192.88971
103,Latin America and Caribbean,2,Female,2,Early Neonatal,2016,91667.72872
103,Latin America and Caribbean,3,Both,2,Early Neonatal,2016,187860.6184
103,Latin America and Caribbean,1,Male,3,Late Neonatal,2014,294049.524
103,Latin America and Caribbean,2,Female,3,Late Neonatal,2014,280543.1177
103,Latin America and Caribbean,3,Both,3,Late Neonatal,2014,574592.6417
103,Latin America and Caribbean,1,Male,3,Late Neonatal,2015,289212.1771
103,Latin America and Caribbean,2,Female,3,Late Neonatal,2015,275908.8579
103,Latin America and Caribbean,3,Both,3,Late Neonatal,2015,565121.0351
103,Latin America and Caribbean,1,Male,3,Late Neonatal,2016,287154.5083
103,Latin America and Caribbean,2,Female,3,Late Neonatal,2016,273934.388
103,Latin America and Caribbean,3,Both,3,Late Neonatal,2016,561088.8963
103,Latin America and Caribbean,1,Male,4,Post Neonatal,2014,4723406.043
103,Latin America and Caribbean,2,Female,4,Post Neonatal,2014,4511175.592
103,Latin America and Caribbean,3,Both,4,Post Neonatal,2014,9234581.635
103,Latin America and Caribbean,1,Male,4,Post Neonatal,2015,4656565.128
103,Latin America and Caribbean,2,Female,4,Post Neonatal,2015,4446876.546
103,Latin America and Caribbean,3,Both,4,Post Neonatal,2015,9103441.674
103,Latin America and Caribbean,1,Male,4,Post Neonatal,2016,4601063.018
103,Latin America and Caribbean,2,Female,4,Post Neonatal,2016,4393548.45
103,Latin America and Caribbean,3,Both,4,Post Neonatal,2016,8994611.468
103,Latin America and Caribbean,1,Male,5,1 to 4,2014,20620139.21
103,Latin America and Caribbean,2,Female,5,1 to 4,2014,19722651.21
103,Latin America and Caribbean,3,Both,5,1 to 4,2014,40342790.42
103,Latin America and Caribbean,1,Male,5,1 to 4,2015,20532687.27
103,Latin America and Caribbean,2,Female,5,1 to 4,2015,19636007.83
103,Latin America and Caribbean,3,Both,5,1 to 4,2015,40168695.1
103,Latin America and Caribbean,1,Male,5,1 to 4,2016,20377266.39
103,Latin America and Caribbean,2,Female,5,1 to 4,2016,19484165.94
103,Latin America and Caribbean,3,Both,5,1 to 4,2016,39861432.32
103,Latin America and Caribbean,1,Male,6,5 to 9,2014,25103417.29
103,Latin America and Caribbean,2,Female,6,5 to 9,2014,24093645.71
103,Latin America and Caribbean,3,Both,6,5 to 9,2014,49197063
103,Latin America and Caribbean,1,Male,6,5 to 9,2015,24832533.76
103,Latin America and Caribbean,2,Female,6,5 to 9,2015,23825753.9
103,Latin America and Caribbean,3,Both,6,5 to 9,2015,48658287.66
103,Latin America and Caribbean,1,Male,6,5 to 9,2016,24640854.64
103,Latin America and Caribbean,2,Female,6,5 to 9,2016,23638131.39
103,Latin America and Caribbean,3,Both,6,5 to 9,2016,48278986.03
103,Latin America and Caribbean,1,Male,7,10 to 14,2014,26054410.89
103,Latin America and Caribbean,2,Female,7,10 to 14,2014,25075747.28
103,Latin America and Caribbean,3,Both,7,10 to 14,2014,51130158.17
103,Latin America and Caribbean,1,Male,7,10 to 14,2015,25925870.33
103,Latin America and Caribbean,2,Female,7,10 to 14,2015,24938688.58
103,Latin America and Caribbean,3,Both,7,10 to 14,2015,50864558.91
103,Latin America and Caribbean,1,Male,7,10 to 14,2016,25714492.03
103,Latin America and Caribbean,2,Female,7,10 to 14,2016,24731712.98
103,Latin America and Caribbean,3,Both,7,10 to 14,2016,50446205.01
103,Latin America and Caribbean,1,Male,8,15 to 19,2014,25726480.34
103,Latin America and Caribbean,2,Female,8,15 to 19,2014,24874199.07
103,Latin America and Caribbean,3,Both,8,15 to 19,2014,50600679.41
103,Latin America and Caribbean,1,Male,8,15 to 19,2015,25827112.8
103,Latin America and Caribbean,2,Female,8,15 to 19,2015,24957550.71
103,Latin America and Caribbean,3,Both,8,15 to 19,2015,50784663.51
103,Latin America and Caribbean,1,Male,8,15 to 19,2016,25862173.81
103,Latin America and Caribbean,2,Female,8,15 to 19,2016,24994181.48
103,Latin America and Caribbean,3,Both,8,15 to 19,2016,50856355.29
103,Latin America and Caribbean,1,Male,9,20 to 24,2014,24699619.84
103,Latin America and Caribbean,2,Female,9,20 to 24,2014,24099594.96
103,Latin America and Caribbean,3,Both,9,20 to 24,2014,48799214.8
103,Latin America and Caribbean,1,Male,9,20 to 24,2015,24780608.7
103,Latin America and Caribbean,2,Female,9,20 to 24,2015,24163009.59
103,Latin America and Caribbean,3,Both,9,20 to 24,2015,48943618.3
103,Latin America and Caribbean,1,Male,9,20 to 24,2016,24883309.92
103,Latin America and Caribbean,2,Female,9,20 to 24,2016,24253292.67
103,Latin America and Caribbean,3,Both,9,20 to 24,2016,49136602.58
103,Latin America and Caribbean,1,Male,10,25 to 29,2014,23904289.35
103,Latin America and Caribbean,2,Female,10,25 to 29,2014,23691300.03
103,Latin America and Caribbean,3,Both,10,25 to 29,2014,47595589.38
103,Latin America and Caribbean,1,Male,10,25 to 29,2015,24000494.72
103,Latin America and Caribbean,2,Female,10,25 to 29,2015,23739204.03
103,Latin America and Caribbean,3,Both,10,25 to 29,2015,47739698.76
103,Latin America and Caribbean,1,Male,10,25 to 29,2016,24076634.76
103,Latin America and Caribbean,2,Female,10,25 to 29,2016,23774359.7
103,Latin America and Caribbean,3,Both,10,25 to 29,2016,47850994.45
103,Latin America and Caribbean,1,Male,11,30 to 34,2014,22412832.64
103,Latin America and Caribbean,2,Female,11,30 to 34,2014,22720213.06
103,Latin America and Caribbean,3,Both,11,30 to 34,2014,45133045.7
103,Latin America and Caribbean,1,Male,11,30 to 34,2015,22702547.3
103,Latin America and Caribbean,2,Female,11,30 to 34,2015,22962678.16
103,Latin America and Caribbean,3,Both,11,30 to 34,2015,45665225.47
103,Latin America and Caribbean,1,Male,11,30 to 34,2016,22949072.22
103,Latin America and Caribbean,2,Female,11,30 to 34,2016,23151263.84
103,Latin America and Caribbean,3,Both,11,30 to 34,2016,46100336.06
103,Latin America and Caribbean,1,Male,12,35 to 39,2014,20079925
103,Latin America and Caribbean,2,Female,12,35 to 39,2014,20741848.71
103,Latin America and Caribbean,3,Both,12,35 to 39,2014,40821773.71
103,Latin America and Caribbean,1,Male,12,35 to 39,2015,20469495.34
103,Latin America and Caribbean,2,Female,12,35 to 39,2015,21112845.17
103,Latin America and Caribbean,3,Both,12,35 to 39,2015,41582340.51
103,Latin America and Caribbean,1,Male,12,35 to 39,2016,20856948.15
103,Latin America and Caribbean,2,Female,12,35 to 39,2016,21474685.1
103,Latin America and Caribbean,3,Both,12,35 to 39,2016,42331633.25
103,Latin America and Caribbean,1,Male,13,40 to 44,2014,17923171.82
103,Latin America and Caribbean,2,Female,13,40 to 44,2014,18785314.04
103,Latin America and Caribbean,3,Both,13,40 to 44,2014,36708485.86
103,Latin America and Caribbean,1,Male,13,40 to 44,2015,18214881.08
103,Latin America and Caribbean,2,Female,13,40 to 44,2015,19079870.09
103,Latin America and Caribbean,3,Both,13,40 to 44,2015,37294751.17
103,Latin America and Caribbean,1,Male,13,40 to 44,2016,18529888.45
103,Latin America and Caribbean,2,Female,13,40 to 44,2016,19396866.6
103,Latin America and Caribbean,3,Both,13,40 to 44,2016,37926755.04
103,Latin America and Caribbean,1,Male,14,45 to 49,2014,16255928.64
103,Latin America and Caribbean,2,Female,14,45 to 49,2014,17259377.29
103,Latin America and Caribbean,3,Both,14,45 to 49,2014,33515305.93
103,Latin America and Caribbean,1,Male,14,45 to 49,2015,16517468.46
103,Latin America and Caribbean,2,Female,14,45 to 49,2015,17513880.44
103,Latin America and Caribbean,3,Both,14,45 to 49,2015,34031348.9
103,Latin America and Caribbean,1,Male,14,45 to 49,2016,16753477.18
103,Latin America and Caribbean,2,Female,14,45 to 49,2016,17754844.2
103,Latin America and Caribbean,3,Both,14,45 to 49,2016,34508321.38
103,Latin America and Caribbean,1,Male,15,50 to 54,2014,14099802.31
103,Latin America and Caribbean,2,Female,15,50 to 54,2014,15277649.94
103,Latin America and Caribbean,3,Both,15,50 to 54,2014,29377452.25
103,Latin America and Caribbean,1,Male,15,50 to 54,2015,14513370.12
103,Latin America and Caribbean,2,Female,15,50 to 54,2015,15714090.77
103,Latin America and Caribbean,3,Both,15,50 to 54,2015,30227460.89
103,Latin America and Caribbean,1,Male,15,50 to 54,2016,14860359.12
103,Latin America and Caribbean,2,Female,15,50 to 54,2016,16076154.85
103,Latin America and Caribbean,3,Both,15,50 to 54,2016,30936513.97
103,Latin America and Caribbean,1,Male,16,55 to 59,2014,11324207.13
103,Latin America and Caribbean,2,Female,16,55 to 59,2014,12449835.9
103,Latin America and Caribbean,3,Both,16,55 to 59,2014,23774043.03
103,Latin America and Caribbean,1,Male,16,55 to 59,2015,11709165.66
103,Latin America and Caribbean,2,Female,16,55 to 59,2015,12885223.89
103,Latin America and Caribbean,3,Both,16,55 to 59,2015,24594389.55
103,Latin America and Caribbean,1,Male,16,55 to 59,2016,12107995.92
103,Latin America and Caribbean,2,Female,16,55 to 59,2016,13339620.68
103,Latin America and Caribbean,3,Both,16,55 to 59,2016,25447616.6
103,Latin America and Caribbean,1,Male,17,60 to 64,2014,9001666.973
103,Latin America and Caribbean,2,Female,17,60 to 64,2014,10030308.72
103,Latin America and Caribbean,3,Both,17,60 to 64,2014,19031975.69
103,Latin America and Caribbean,1,Male,17,60 to 64,2015,9373430.846
103,Latin America and Caribbean,2,Female,17,60 to 64,2015,10471693.14
103,Latin America and Caribbean,3,Both,17,60 to 64,2015,19845123.98
103,Latin America and Caribbean,1,Male,17,60 to 64,2016,9690851.511
103,Latin America and Caribbean,2,Female,17,60 to 64,2016,10855661.8
103,Latin America and Caribbean,3,Both,17,60 to 64,2016,20546513.31
103,Latin America and Caribbean,1,Male,18,65 to 69,2014,6483924.77
103,Latin America and Caribbean,2,Female,18,65 to 69,2014,7360612.942
103,Latin America and Caribbean,3,Both,18,65 to 69,2014,13844537.71
103,Latin America and Caribbean,1,Male,18,65 to 69,2015,6790241.621
103,Latin America and Caribbean,2,Female,18,65 to 69,2015,7719118.499
103,Latin America and Caribbean,3,Both,18,65 to 69,2015,14509360.12
103,Latin America and Caribbean,1,Male,18,65 to 69,2016,7099406.823
103,Latin America and Caribbean,2,Female,18,65 to 69,2016,8091725.078
103,Latin America and Caribbean,3,Both,18,65 to 69,2016,15191131.9
103,Latin America and Caribbean,1,Male,19,70 to 74,2014,4646338.135
103,Latin America and Caribbean,2,Female,19,70 to 74,2014,5528432.514
103,Latin America and Caribbean,3,Both,19,70 to 74,2014,10174770.65
103,Latin America and Caribbean,1,Male,19,70 to 74,2015,4821266.269
103,Latin America and Caribbean,2,Female,19,70 to 74,2015,5729291.467
103,Latin America and Caribbean,3,Both,19,70 to 74,2015,10550557.74
103,Latin America and Caribbean,1,Male,19,70 to 74,2016,4989731.08
103,Latin America and Caribbean,2,Female,19,70 to 74,2016,5921354.007
103,Latin America and Caribbean,3,Both,19,70 to 74,2016,10911085.09
103,Latin America and Caribbean,1,Male,20,75 to 79,2014,3178175.958
103,Latin America and Caribbean,2,Female,20,75 to 79,2014,4069263.461
103,Latin America and Caribbean,3,Both,20,75 to 79,2014,7247439.419
103,Latin America and Caribbean,1,Male,20,75 to 79,2015,3298638.657
103,Latin America and Caribbean,2,Female,20,75 to 79,2015,4212499.668
103,Latin America and Caribbean,3,Both,20,75 to 79,2015,7511138.325
103,Latin America and Caribbean,1,Male,20,75 to 79,2016,3402365.44
103,Latin America and Caribbean,2,Female,20,75 to 79,2016,4327211.396
103,Latin America and Caribbean,3,Both,20,75 to 79,2016,7729576.835
103,Latin America and Caribbean,1,Male,22,All Ages,2014,279812919.4
103,Latin America and Caribbean,2,Female,22,All Ages,2014,285634730.6
103,Latin America and Caribbean,3,Both,22,All Ages,2014,565447650
103,Latin America and Caribbean,1,Male,22,All Ages,2015,282657606.1
103,Latin America and Caribbean,2,Female,22,All Ages,2015,288642957.6
103,Latin America and Caribbean,3,Both,22,All Ages,2015,571300563.7
103,Latin America and Caribbean,1,Male,22,All Ages,2016,285266802.2
103,Latin America and Caribbean,2,Female,22,All Ages,2016,291429418
103,Latin America and Caribbean,3,Both,22,All Ages,2016,576696220.2
103,Latin America and Caribbean,1,Male,23,5-14 years,2014,51157828.18
103,Latin America and Caribbean,2,Female,23,5-14 years,2014,49169392.99
103,Latin America and Caribbean,3,Both,23,5-14 years,2014,100327221.2
103,Latin America and Caribbean,1,Male,23,5-14 years,2015,50758404.09
103,Latin America and Caribbean,2,Female,23,5-14 years,2015,48764442.48
103,Latin America and Caribbean,3,Both,23,5-14 years,2015,99522846.57
103,Latin America and Caribbean,1,Male,23,5-14 years,2016,50355346.67
103,Latin America and Caribbean,2,Female,23,5-14 years,2016,48369844.37
103,Latin America and Caribbean,3,Both,23,5-14 years,2016,98725191.04
103,Latin America and Caribbean,1,Male,24,15-49 years,2014,151002247.6
103,Latin America and Caribbean,2,Female,24,15-49 years,2014,152171847.2
103,Latin America and Caribbean,3,Both,24,15-49 years,2014,303174094.8
103,Latin America and Caribbean,1,Male,24,15-49 years,2015,152512608.4
103,Latin America and Caribbean,2,Female,24,15-49 years,2015,153529038.2
103,Latin America and Caribbean,3,Both,24,15-49 years,2015,306041646.6
103,Latin America and Caribbean,1,Male,24,15-49 years,2016,153911504.5
103,Latin America and Caribbean,2,Female,24,15-49 years,2016,154799493.6
103,Latin America and Caribbean,3,Both,24,15-49 years,2016,308710998.1
103,Latin America and Caribbean,1,Male,25,50-69 years,2014,40909601.19
103,Latin America and Caribbean,2,Female,25,50-69 years,2014,45118407.5
103,Latin America and Caribbean,3,Both,25,50-69 years,2014,86028008.69
103,Latin America and Caribbean,1,Male,25,50-69 years,2015,42386208.24
